#,Group Code,Group Description,Desc,Age,Condition,Qty,Item Amount,Reported Cost,Unit Cost,Unit,Coverage,Activity,Worker's Wage,Labor burden,Labor Overhead,Material,Equipment,Market Conditions,Labor Minimum,Sales Tax,RCV,Life,Depreciation Type,Depreciation Amount,Recoverable,ACV,Tax,Replace,Cat,Sel,Owner,Original Vendor,Source Name,Date,Note 1,ADJ_SOURCE
"2,639",UNIT_13_KIT,Unit 13- Kitchen,Apply anti-microbial agent to the floor,0.00,Average,64.85,36.32,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.23,43.85,0.00,Percent,0.00,Yes,43.85,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
"2,640",UNIT_13_KIT,Unit 13- Kitchen,Regrout tile,0.00,Average,64.85,273.02,0.00,4.21,SF,Dwelling,Replace,0.98,0.46,2.43,0.30,0.00,0.04,TILMN-A,1.36,329.26,10.00,Percent,0.00,Yes,329.26,Yes,No,TIL,GROUT,CBODDENC,,Price List Item,11/25/24,,
"2,641",UNIT_13_KIT,Unit 13- Kitchen,Tile/stone sealer,0.00,Average,64.85,65.50,0.00,1.01,SF,Dwelling,Replace,0.16,0.08,0.41,0.36,0.00,0.00,TILMN-A,1.63,80.55,2.00,Percent,0.00,Yes,80.55,Yes,No,TIL,SEALS,CBODDENC,,Price List Item,11/25/24,,
"2,642",UNIT_13_KIT,Unit 13- Kitchen,Apply anti-microbial agent to part of the walls,0.00,Average,65.00,36.40,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.23,43.95,0.00,Percent,0.00,Yes,43.95,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
"2,643",UNIT_13_KIT,Unit 13- Kitchen,Clean stud wall,0.00,Average,65.00,72.15,0.00,1.11,SF,Dwelling,Replace,0.29,0.15,0.65,0.02,0.00,0.00,CLNMN-A,0.09,86.7,0.00,Percent,0.00,Yes,86.70,Yes,No,CLN,STD,CBODDENC,,,11/24/24,,
"2,644",UNIT_13_KIT,Unit 13- Kitchen,"Tear out wet drywall, no bagging, per LF - up to 4' tall",0.00,Average,16.25,88.56,0.00,5.45,LF,Dwelling,Remove,1.80,0.83,2.82,0.00,0.00,0.00,WTRMN-A,0.00,106.28,0.00,Percent,0.00,Yes,106.28,Yes,No,WTR,DRYN4,CBODDENC,,,11/24/24,,
"2,645",UNIT_13_KIT,Unit 13- Kitchen,"1/2"" - drywall per LF - up to 4' tall",0.00,Average,16.25,295.10,0.00,18.16,LF,Dwelling,Replace,3.20,1.56,10.60,2.80,0.00,0.00,DRYMN-A,3.19,357.95,150.00,Percent,44.75,Yes,313.20,Yes,No,DRY,LF>,CBODDENC,,,11/24/24,,
"2,646",UNIT_13_KIT,Unit 13- Kitchen,Seal/prime (1 coat) then paint (1 coat) part of the walls,0.00,Average,81.25,94.25,0.00,1.16,SF,Dwelling,Replace,0.25,0.13,0.55,0.23,0.00,0.00,PNTMN-A,1.31,114.68,15.00,Percent,16.24,Yes,98.44,Yes,No,PNT,SP,CBODDENC,,,11/24/24,,
"2,647",UNIT_13_KIT,Unit 13- Kitchen,Scrape part of the walls & prep for paint,0.00,Average,16.25,12.35,0.00,0.76,SF,Dwelling,Replace,0.20,0.10,0.45,0.01,0.00,0.00,PNTMN-A,0.01,14.84,15.00,Percent,0.00,Yes,14.84,Yes,No,PNT,SCRP,CBODDENC,,,11/24/24,,
"2,648",UNIT_13_KIT,Unit 13- Kitchen,Texture drywall - heavy hand texture,0.00,Average,81.25,136.50,0.00,1.68,SF,Dwelling,Replace,0.30,0.15,1.00,0.23,0.00,0.00,DRYMN-A,1.31,165.37,150.00,Percent,20.68,Yes,144.69,Yes,No,DRY,TEX+,CBODDENC,,Price List Item,11/24/24,,
"2,649",UNIT_13_KIT,Unit 13- Kitchen,Paint the walls - one coat,0.00,Average,130.00,145.60,0.00,1.12,SF,Dwelling,Replace,0.17,0.09,0.38,0.17,0.00,0.31,PNTMN-A,1.55,176.59,15.00,Percent,25.01,Yes,151.58,Yes,No,PNT,P,CBODDENC,,,11/24/24,,
"2,650",UNIT_13_KIT,Unit 13- Kitchen,Cabinetry - lower (base) units - High grade,0.00,Average,10.00,"3,383.00",0.00,338.30,LF,Dwelling,Remove and Replace,17.18,8.39,35.36,277.37,0.00,0.00,CABMN-A,194.16,4292.6,50.00,Percent,451.00,Yes,"3,841.60",Yes,No,CAB,LOW+,CBODDENC,,Price List Item,11/25/24,,
"2,652",UNIT_13_KIT,Unit 13- Kitchen,Sink faucet - Kitchen,0.00,Average,1.00,176.58,0.00,176.58,EA,Dwelling,Detach & Reset,27.94,12.67,135.97,0.00,0.00,0.00,PLMMN-A,0.00,211.9,15.00,Percent,0.00,No,211.90,Yes,No,PLM,FAU,CBODDENC,,Price List Item,11/25/24,,
"2,653",UNIT_13_KIT,Unit 13- Kitchen,P-trap assembly - ABS (plastic),0.00,Average,1.00,99.14,0.00,99.14,EA,Dwelling,Remove and Replace,15.95,7.60,67.23,8.36,0.00,0.00,PLMMN-A,0.59,119.69,25.00,Percent,11.57,Yes,108.12,Yes,No,PLM,PTRAP,CBODDENC,,Price List Item,11/25/24,,
"2,654",UNIT_13_KIT,Unit 13- Kitchen,Water supply line ,0.00,Average,1.00,35.49,0.00,35.49,LF,Dwelling,Remove and Replace,4.40,2.06,19.50,9.53,0.00,0.00,PLMMN-A,0.67,43.4,50.00,Percent,4.45,Yes,38.95,Yes,No,PLM,SL1,CBODDENC,,,11/25/24,,
"2,655",UNIT_13_KIT,Unit 13- Kitchen,Angle stop valve,0.00,Average,2.00,119.34,0.00,59.67,EA,Dwelling,Remove and Replace,8.52,4.11,34.56,12.48,0.00,0.00,PLMMN-A,1.75,145.33,100.00,Percent,13.87,Yes,131.46,Yes,No,PLM,STOP,CBODDENC,,,11/25/24,,
"2,656",UNIT_13_KIT,Unit 13- Kitchen,Range - slide in - electric,0.00,Average,1.00,"1,419.71",0.00,"1,419.71",EA,Dwelling,Remove and Replace,33.99,16.31,93.05,"1,276.36",0.00,0.00,ELEMN-A,89.35,1810.88,13.00,Percent,162.81,No,"1,648.07",Yes,No,APP,RGS,CBODDENC,,Price List Item,11/25/24,unit removed prior to inspection. See photo of debris pile,
"2,657",UNIT_13_KIT,Unit 13- Kitchen,Refrigerator - top freezer - 24 to 26 cf,0.00,Average,1.00,"1,306.08",0.00,"1,306.08",EA,Dwelling,Remove and Replace,33.74,19.06,53.28,"1,200.00",0.00,0.00,LABLBRMN-A,84.00,1668.1,14.00,Percent,146.98,No,"1,521.12",Yes,No,APP,RF25,CBODDENC,,Price List Item,11/25/24,unit removed prior to inspection. See photo of debris pile,
"2,658",UNIT_13_KIT,Unit 13- Kitchen,Garbage disposal / disposer,0.00,Average,1.00,350.86,0.00,350.86,EA,Dwelling,Remove and Replace,37.07,18.03,145.77,149.99,0.00,0.00,PLMMN-A,10.50,433.64,12.00,Percent,35.79,No,397.85,Yes,No,APP,GD,CBODDENC,,,11/25/24,,
"3,665",UNIT_13_KIT,Unit 13- Kitchen,Countertop - quartz/engineered stone - High grade,0.00,Average,10.00,"1,129.50",0.00,112.95,SF,Dwelling,Remove and Replace,15.08,7.31,30.72,59.84,0.00,0.00,CABMN-A,41.89,1405.67,25.00,Percent,142.16,Yes,"1,263.51",Yes,No,CAB,CTQ+,CBODDENC,,,1/15/25,Revised countertop: Counter top is speckled quartz,SUP
"2,662",UNIT_13_HAL,Unit 13- Hallway,Muck-out/Flood loss cleanup - Heavy,0.00,Average,49.99,258.95,0.00,5.18,SF,Dwelling,Remove,1.71,0.79,2.68,0.00,0.00,0.00,WTRMN-A,0.00,310.75,0.00,Percent,0.00,Yes,310.75,Yes,No,WTR,MUCK+,CBODDENC,,Price List Item,6/19/25,,
"2,663",UNIT_13_HAL,Unit 13- Hallway,Apply anti-microbial agent to the floor,0.00,Average,49.99,27.99,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.18,33.81,0.00,Percent,0.00,Yes,33.81,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
"2,664",UNIT_13_HAL,Unit 13- Hallway,Regrout tile,0.00,Average,49.99,210.46,0.00,4.21,SF,Dwelling,Replace,0.98,0.46,2.43,0.30,0.00,0.04,TILMN-A,1.05,253.83,10.00,Percent,0.00,Yes,253.83,Yes,No,TIL,GROUT,CBODDENC,,Price List Item,11/25/24,,
"2,665",UNIT_13_HAL,Unit 13- Hallway,Tile/stone sealer,0.00,Average,49.99,50.49,0.00,1.01,SF,Dwelling,Replace,0.16,0.08,0.41,0.36,0.00,0.00,TILMN-A,1.26,62.11,2.00,Percent,0.00,Yes,62.11,Yes,No,TIL,SEALS,CBODDENC,,Price List Item,11/25/24,,
"2,666",UNIT_13_HAL,Unit 13- Hallway,Apply anti-microbial agent to part of the walls,0.00,Average,184.00,103.04,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.64,124.4,0.00,Percent,0.00,Yes,124.40,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
"2,667",UNIT_13_HAL,Unit 13- Hallway,Clean stud wall,0.00,Average,184.00,204.24,0.00,1.11,SF,Dwelling,Replace,0.29,0.15,0.65,0.02,0.00,0.00,CLNMN-A,0.26,245.4,0.00,Percent,0.00,Yes,245.40,Yes,No,CLN,STD,CBODDENC,,,11/24/24,,
"2,668",UNIT_13_HAL,Unit 13- Hallway,"Tear out wet drywall, no bagging, per LF - up to 4' tall",0.00,Average,46.00,250.70,0.00,5.45,LF,Dwelling,Remove,1.80,0.83,2.82,0.00,0.00,0.00,WTRMN-A,0.00,300.84,0.00,Percent,0.00,Yes,300.84,Yes,No,WTR,DRYN4,CBODDENC,,,11/24/24,,
"2,669",UNIT_13_HAL,Unit 13- Hallway,"1/2"" - drywall per LF - up to 4' tall",0.00,Average,46.00,835.36,0.00,18.16,LF,Dwelling,Replace,3.20,1.56,10.60,2.80,0.00,0.00,DRYMN-A,9.02,1013.26,150.00,Percent,126.65,Yes,886.61,Yes,No,DRY,LF>,CBODDENC,,,11/24/24,,
"2,670",UNIT_13_HAL,Unit 13- Hallway,Seal/prime (1 coat) then paint (1 coat) part of the walls,0.00,Average,230.00,266.80,0.00,1.16,SF,Dwelling,Replace,0.25,0.13,0.55,0.23,0.00,0.00,PNTMN-A,3.70,324.6,15.00,Percent,45.99,Yes,278.61,Yes,No,PNT,SP,CBODDENC,,,11/24/24,,
"2,671",UNIT_13_HAL,Unit 13- Hallway,Scrape part of the walls & prep for paint,0.00,Average,46.00,34.96,0.00,0.76,SF,Dwelling,Replace,0.20,0.10,0.45,0.01,0.00,0.00,PNTMN-A,0.03,41.99,15.00,Percent,0.00,Yes,41.99,Yes,No,PNT,SCRP,CBODDENC,,,11/24/24,,
"2,672",UNIT_13_HAL,Unit 13- Hallway,Texture drywall - heavy hand texture,0.00,Average,230.00,386.40,0.00,1.68,SF,Dwelling,Replace,0.30,0.15,1.00,0.23,0.00,0.00,DRYMN-A,3.70,468.12,150.00,Percent,58.52,Yes,409.60,Yes,No,DRY,TEX+,CBODDENC,,Price List Item,11/24/24,,
"2,673",UNIT_13_HAL,Unit 13- Hallway,Paint the walls - one coat,0.00,Average,368.00,412.16,0.00,1.12,SF,Dwelling,Replace,0.17,0.09,0.38,0.17,0.00,0.31,PNTMN-A,4.38,499.86,15.00,Percent,70.81,Yes,429.05,Yes,No,PNT,P,CBODDENC,,,11/24/24,,
"2,674",UNIT_13_HAL,Unit 13- Hallway,Tear out baseboard- up to Cat 3,0.00,Average,46.00,56.58,0.00,1.23,LF,Dwelling,Remove,0.33,0.15,0.52,0.23,0.00,0.00,WTRMN-A,0.74,68.78,0.00,Percent,0.00,Yes,68.78,Yes,No,WTR,BASEB,CBODDENC,,,11/24/24,,
"2,675",UNIT_13_HAL,Unit 13- Hallway,"Baseboard - 3 1/4""",0.00,Average,46.00,209.76,0.00,4.56,LF,Dwelling,Replace,0.69,0.32,1.47,2.08,0.00,0.00,FNCMN-A,6.70,259.76,150.00,Percent,28.14,Yes,231.62,Yes,No,FNC,B3,CBODDENC,,,11/24/24,,
"2,676",UNIT_13_HAL,Unit 13- Hallway,Paint baseboard - two coats,0.00,Average,46.00,80.04,0.00,1.74,LF,Dwelling,Replace,0.42,0.21,0.93,0.18,0.00,0.00,PNTMN-A,0.58,96.74,15.00,Percent,13.71,Yes,83.03,Yes,No,PNT,B2,CBODDENC,,,11/24/24,,
"2,677",UNIT_13_HAL,Unit 13- Hallway,Bifold door set - full louvered - Double,0.00,Average,2.00,"1,064.92",0.00,532.46,EA,Dwelling,Remove and Replace,45.16,21.87,93.80,371.63,0.00,0.00,FNCMN-A,52.03,1340.33,100.00,Percent,161.07,Yes,"1,179.26",Yes,No,DOR,BFLVR,CBODDENC,,Price List Item,11/25/24,,
"2,678",UNIT_13_HAL,Unit 13- Hallway,"Door opening (jamb & casing) - 36""to60""wide - paint grade",0.00,Average,2.00,500.56,0.00,250.28,EA,Dwelling,Remove and Replace,24.21,11.65,50.61,163.81,0.00,0.00,FNCMN-A,22.93,628.19,150.00,Percent,75.81,Yes,552.38,Yes,No,FNC,DOP>,CBODDENC,,Price List Item,11/25/24,,
"2,679",UNIT_13_HAL,Unit 13- Hallway,Paint full lvrd bifold door set - slab - 2 coats -per side,0.00,Average,4.00,391.28,0.00,97.82,EA,Dwelling,Replace,21.00,10.52,46.12,20.18,0.00,0.00,PNTMN-A,5.65,476.33,15.00,Percent,67.48,Yes,408.85,Yes,No,PNT,BFL,CBODDENC,,Price List Item,11/25/24,,
"2,680",UNIT_13_HAL,Unit 13- Hallway,Paint door/window trim & jamb - Large - 2 coats (per side),0.00,Average,4.00,179.92,0.00,44.98,EA,Dwelling,Replace,10.15,5.08,22.28,7.47,0.00,0.00,PNTMN-A,2.09,218.41,15.00,Percent,30.95,Yes,187.46,Yes,No,PNT,DORT>,CBODDENC,,Price List Item,11/25/24,,
"2,681",UNIT_13_HAL,Unit 13- Hallway,Closet shelf and rod package - Detach & reset,0.00,Average,6.00,81.48,0.00,13.58,LF,Dwelling,Replace,3.76,1.77,8.05,0.00,0.00,0.00,FNCMN-A,0.00,97.78,0.00,Percent,0.00,No,97.78,Yes,No,FNC,CLOSRS,CBODDENC,,,11/25/24,,
"2,682",UNIT_13_HAL,Unit 13- Hallway,Closet Organizer - Melamine,0.00,Average,5.00,573.75,0.00,114.75,LF,Dwelling,Remove and Replace,22.82,11.05,47.41,33.47,0.00,0.00,FNCMN-A,11.71,702.56,150.00,Percent,100.99,Yes,601.57,Yes,No,FNC,CLOSM,CBODDENC,,,11/25/24,,
"2,684",UNIT_13_HAL,Unit 13- Hallway,Water heater - 30 gallon - Electric - 12 yr,0.00,Average,1.00,"1,400.24",0.00,"1,400.24",EA,Dwelling,Remove and Replace,112.48,53.83,467.28,766.65,0.00,0.00,PLMMN-A,53.67,1744.69,12.00,Percent,150.78,Yes,"1,593.91",Yes,No,PLM,WH30E++,CBODDENC,,Price List Item,11/26/24,M# E6-19C155V 200 S# 2044121626560,
"2,685",UNIT_13_HAL,Unit 13- Hallway,Closet Organizer - Wire shelves,0.00,Average,24.00,"1,799.52",0.00,74.98,LF,Dwelling,Detach & Reset,20.77,9.77,44.44,0.00,0.00,0.00,FNCMN-A,0.00,2159.42,150.00,Percent,0.00,Yes,"2,159.42",Yes,No,FNC,CLOSW,CBODDENC,,,11/25/24,,
"3,670",UNIT_13_HAL,Unit 13- Hallway,Air handler - with heat element - 2 ton,0.00,Average,1.00,"1,782.51",0.00,"1,782.51",EA,Dwelling,Remove and Replace,225.63,105.59,567.29,884.00,0.00,0.00,HVCMN-A,61.88,2213.27,20.00,Percent,192.05,Yes,"2,021.22",Yes,No,HVC,AH2,CBODDENC,,,1/13/25,Air Handler was damaged due to flood water and needs to be replaced Nordyne GB3BW-024K-10 GBD040609221,SUP
"2,687",UNIT_13_BED,Unit 13- Bedroom,Muck-out/Flood loss cleanup - Heavy,0.00,Average,142.24,736.80,0.00,5.18,SF,Dwelling,Remove,1.71,0.79,2.68,0.00,0.00,0.00,WTRMN-A,0.00,884.16,0.00,Percent,0.00,Yes,884.16,Yes,No,WTR,MUCK+,CBODDENC,,Price List Item,6/19/25,,
"2,688",UNIT_13_BED,Unit 13- Bedroom,Apply anti-microbial agent to the floor,0.00,Average,142.24,79.65,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.50,96.19,0.00,Percent,0.00,Yes,96.19,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
"2,689",UNIT_13_BED,Unit 13- Bedroom,Regrout tile,0.00,Average,142.24,598.83,0.00,4.21,SF,Dwelling,Replace,0.98,0.46,2.43,0.30,0.00,0.04,TILMN-A,2.99,722.18,10.00,Percent,0.00,Yes,722.18,Yes,No,TIL,GROUT,CBODDENC,,Price List Item,11/25/24,,
"2,690",UNIT_13_BED,Unit 13- Bedroom,Tile/stone sealer,0.00,Average,142.24,143.66,0.00,1.01,SF,Dwelling,Replace,0.16,0.08,0.41,0.36,0.00,0.00,TILMN-A,3.58,176.7,2.00,Percent,0.00,Yes,176.70,Yes,No,TIL,SEALS,CBODDENC,,Price List Item,11/25/24,,
"2,691",UNIT_13_BED,Unit 13- Bedroom,Apply anti-microbial agent to part of the walls,0.00,Average,247.00,138.32,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.86,167.02,0.00,Percent,0.00,Yes,167.02,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
"2,692",UNIT_13_BED,Unit 13- Bedroom,Clean stud wall,0.00,Average,247.00,274.17,0.00,1.11,SF,Dwelling,Replace,0.29,0.15,0.65,0.02,0.00,0.00,CLNMN-A,0.35,329.44,0.00,Percent,0.00,Yes,329.44,Yes,No,CLN,STD,CBODDENC,,,11/24/24,,
"2,693",UNIT_13_BED,Unit 13- Bedroom,"Tear out wet drywall, no bagging, per LF - up to 4' tall",0.00,Average,61.75,336.54,0.00,5.45,LF,Dwelling,Remove,1.80,0.83,2.82,0.00,0.00,0.00,WTRMN-A,0.00,403.84,0.00,Percent,0.00,Yes,403.84,Yes,No,WTR,DRYN4,CBODDENC,,,11/24/24,,
"2,694",UNIT_13_BED,Unit 13- Bedroom,"1/2"" - drywall per LF - up to 4' tall",0.00,Average,61.75,"1,121.38",0.00,18.16,LF,Dwelling,Replace,3.20,1.56,10.60,2.80,0.00,0.00,DRYMN-A,12.10,1360.18,150.00,Percent,170.03,Yes,"1,190.15",Yes,No,DRY,LF>,CBODDENC,,,11/24/24,,
"2,695",UNIT_13_BED,Unit 13- Bedroom,Seal/prime (1 coat) then paint (1 coat) part of the walls,0.00,Average,308.75,358.15,0.00,1.16,SF,Dwelling,Replace,0.25,0.13,0.55,0.23,0.00,0.00,PNTMN-A,4.97,435.76,15.00,Percent,61.73,Yes,374.03,Yes,No,PNT,SP,CBODDENC,,,11/24/24,,
"2,696",UNIT_13_BED,Unit 13- Bedroom,Scrape part of the walls & prep for paint,0.00,Average,61.75,46.93,0.00,0.76,SF,Dwelling,Replace,0.20,0.10,0.45,0.01,0.00,0.00,PNTMN-A,0.04,56.35,15.00,Percent,0.00,Yes,56.35,Yes,No,PNT,SCRP,CBODDENC,,,11/24/24,,
"2,697",UNIT_13_BED,Unit 13- Bedroom,Texture drywall - heavy hand texture,0.00,Average,308.75,518.70,0.00,1.68,SF,Dwelling,Replace,0.30,0.15,1.00,0.23,0.00,0.00,DRYMN-A,4.97,628.41,150.00,Percent,78.56,Yes,549.85,Yes,No,DRY,TEX+,CBODDENC,,Price List Item,11/24/24,,
"2,698",UNIT_13_BED,Unit 13- Bedroom,Paint the walls - one coat,0.00,Average,494.00,553.28,0.00,1.12,SF,Dwelling,Replace,0.17,0.09,0.38,0.17,0.00,0.31,PNTMN-A,5.88,671,15.00,Percent,95.06,Yes,575.94,Yes,No,PNT,P,CBODDENC,,,11/24/24,,
"2,699",UNIT_13_BED,Unit 13- Bedroom,Tear out baseboard- up to Cat 3,0.00,Average,61.75,75.95,0.00,1.23,LF,Dwelling,Remove,0.33,0.15,0.52,0.23,0.00,0.00,WTRMN-A,0.99,92.34,0.00,Percent,0.00,Yes,92.34,Yes,No,WTR,BASEB,CBODDENC,,,11/24/24,,
"2,700",UNIT_13_BED,Unit 13- Bedroom,"Baseboard - 3 1/4""",0.00,Average,61.75,281.58,0.00,4.56,LF,Dwelling,Replace,0.69,0.32,1.47,2.08,0.00,0.00,FNCMN-A,8.99,348.69,150.00,Percent,37.78,Yes,310.91,Yes,No,FNC,B3,CBODDENC,,,11/24/24,,
"2,701",UNIT_13_BED,Unit 13- Bedroom,Paint baseboard - two coats,0.00,Average,61.75,107.45,0.00,1.74,LF,Dwelling,Replace,0.42,0.21,0.93,0.18,0.00,0.00,PNTMN-A,0.78,129.89,15.00,Percent,18.40,Yes,111.49,Yes,No,PNT,B2,CBODDENC,,,11/24/24,,
"2,702",UNIT_13_BED,Unit 13- Bedroom,Interior door unit,0.00,Average,1.00,372.99,0.00,372.99,EA,Dwelling,Remove and Replace,28.81,14.33,58.10,271.75,0.00,0.00,FNCMN-A,19.02,470.41,100.00,Percent,54.75,Yes,415.66,Yes,No,DOR,AV,CBODDENC,,,11/25/24,,
"2,703",UNIT_13_BED,Unit 13- Bedroom,Paint door slab only - 2 coats (per side),0.00,Average,2.00,91.54,0.00,45.77,EA,Dwelling,Replace,9.58,4.80,21.03,10.36,0.00,0.00,PNTMN-A,1.45,111.59,15.00,Percent,15.81,Yes,95.78,Yes,No,PNT,DOR,CBODDENC,,,11/25/24,,
"2,704",UNIT_13_BED,Unit 13- Bedroom,Paint door/window trim & jamb - 2 coats (per side),0.00,Average,2.00,76.46,0.00,38.23,EA,Dwelling,Replace,8.62,4.32,18.94,6.35,0.00,0.00,PNTMN-A,0.89,92.83,15.00,Percent,13.15,Yes,79.68,Yes,No,PNT,DORT,CBODDENC,,Price List Item,11/25/24,,
"2,705",UNIT_13_BED,Unit 13- Bedroom,Door knob - interior,0.00,Average,1.00,63.81,0.00,63.81,EA,Dwelling,Remove and Replace,14.56,7.33,19.21,22.71,0.00,0.00,FNHMN-A,1.59,78.48,20.00,Percent,7.12,Yes,71.36,Yes,No,FNH,DORH,CBODDENC,,,11/25/24,,
"2,706",UNIT_13_BED,Unit 13- Bedroom,Bifold door set - full louvered - Double,0.00,Average,1.00,532.46,0.00,532.46,EA,Dwelling,Remove and Replace,45.16,21.87,93.80,371.63,0.00,0.00,FNCMN-A,26.01,670.17,100.00,Percent,80.53,Yes,589.64,Yes,No,DOR,BFLVR,CBODDENC,,Price List Item,11/25/24,,
"2,707",UNIT_13_BED,Unit 13- Bedroom,"Door opening (jamb & casing) - 36""to60""wide - paint grade",0.00,Average,1.00,250.28,0.00,250.28,EA,Dwelling,Remove and Replace,24.21,11.65,50.61,163.81,0.00,0.00,FNCMN-A,11.47,314.09,150.00,Percent,37.91,Yes,276.18,Yes,No,FNC,DOP>,CBODDENC,,Price List Item,11/25/24,,
"2,708",UNIT_13_BED,Unit 13- Bedroom,Paint full lvrd bifold door set - slab - 2 coats -per side,0.00,Average,2.00,195.64,0.00,97.82,EA,Dwelling,Replace,21.00,10.52,46.12,20.18,0.00,0.00,PNTMN-A,2.83,238.15,15.00,Percent,33.74,Yes,204.41,Yes,No,PNT,BFL,CBODDENC,,Price List Item,11/25/24,,
"2,709",UNIT_13_BED,Unit 13- Bedroom,Paint door/window trim & jamb - Large - 2 coats (per side),0.00,Average,2.00,89.96,0.00,44.98,EA,Dwelling,Replace,10.15,5.08,22.28,7.47,0.00,0.00,PNTMN-A,1.05,109.23,15.00,Percent,15.47,Yes,93.76,Yes,No,PNT,DORT>,CBODDENC,,Price List Item,11/25/24,,
"2,710",UNIT_13_BED,Unit 13- Bedroom,Closet Organizer - Wire shelves,0.00,Average,16.00,"1,199.68",0.00,74.98,LF,Dwelling,Detach & Reset,20.77,9.77,44.44,0.00,0.00,0.00,FNCMN-A,0.00,1439.62,150.00,Percent,0.00,Yes,"1,439.62",Yes,No,FNC,CLOSW,CBODDENC,,,11/25/24,,
"2,711",UNIT_13_BED,Unit 13- Bedroom,8-0 6-8 fiberglass sliding patio door,0.00,Average,1.00,"2,998.31",0.00,"2,998.31",EA,Dwelling,Remove and Replace,106.17,51.54,222.31,"2,618.29",0.00,0.00,WDWMN-A,183.28,3817.93,150.00,Percent,467.55,Yes,"3,350.38",Yes,No,WDP,8F,CBODDENC,,,11/25/24,,
"2,712",UNIT_13_BED,Unit 13- Bedroom,"Screen door - metal - 30"" - 36"" full scrn - Standard grade",0.00,Average,2.00,319.56,0.00,159.78,EA,Dwelling,Remove and Replace,24.27,12.15,48.62,74.74,0.00,0.00,DORMN-A,10.46,396.02,40.00,Percent,30.72,Yes,365.30,Yes,No,DOR,SCRNM-,CBODDENC,,,11/25/24,screen door for sliding glass door,
"2,713",UNIT_13_BED,Unit 13- Bedroom,"Window blind - aluminum - 1"" - 42.1 to 56 SF - High grade",0.00,Average,1.00,334.00,0.00,334.00,EA,Dwelling,Remove and Replace,33.30,15.98,38.98,245.74,0.00,0.00,WDTMN-A,17.20,421.44,5.00,Percent,50.37,Yes,371.07,Yes,No,WDT,BLA1X>+,CBODDENC,,,11/25/24,sliding blind for glass door,
"4,027",UNIT_13_BED,Unit 13- Bedroom,Dehumidifier (per 24 hr period)- 110-159 ppd - No monitor.,0.00,Average,3.00,381.81,0.00,127.27,EA,Dwelling,Replace,0.00,0.00,0.00,0.00,127.27,0.00,None,0.00,458.17,0.00,Percent,0.00,Yes,458.17,Yes,No,WTR,DHM>>,CBODDENC,,Price List Item,1/13/25,1 unit for 3 Days,SUP
"4,028",UNIT_13_BED,Unit 13- Bedroom,Air mover (per 24 hour period) - No monitoring,0.00,Average,9.00,261.00,0.00,29.00,EA,Dwelling,Replace,0.00,0.00,0.00,0.00,29.00,0.00,None,0.00,313.2,0.00,Percent,0.00,Yes,313.20,Yes,No,WTR,DRY,CBODDENC,,,1/13/25,3 unit for 3 days,SUP
"2,716",UNIT_13_BAT,Unit 13- Bathroom,Muck-out/Flood loss cleanup - Heavy,0.00,Average,39.87,206.53,0.00,5.18,SF,Dwelling,Remove,1.71,0.79,2.68,0.00,0.00,0.00,WTRMN-A,0.00,247.83,0.00,Percent,0.00,Yes,247.83,Yes,No,WTR,MUCK+,CBODDENC,,Price List Item,6/19/25,,
"2,717",UNIT_13_BAT,Unit 13- Bathroom,Apply anti-microbial agent to the floor,0.00,Average,39.87,22.33,0.00,0.56,SF,Dwelling,Replace,0.10,0.05,0.16,0.05,0.00,0.20,WTRMN-A,0.14,26.95,0.00,Percent,0.00,Yes,26.95,Yes,No,WTR,GRM,CBODDENC,,,11/24/24,,
"2,718",UNIT_13_BAT,Unit 13- Bathroom,Regrout tile,0.00,Average,39.87,167.85,0.00,4.21,SF,Dwelling,Replace,0.98,0.46,2.43,0.30,0.00,0.04,TILMN-A,0.84,202.43,10.00,Percent,0.00,Yes,202.43,Yes,No,TIL,GROUT,CBODDENC,,Price List Item,11/25/24,,
"2,719",UNIT_13_BAT,Unit 13- Bathroom,Tile/stone sealer,0.00,Average,39.87,40.27,0.00,1.01,SF,Dwelling,Replace,0.16,0.08,0.41,0.36,0.00,0.00,TILMN-A,1.00,49.53,2.00,Percent,0.00,Yes,49.53,Yes,No,TIL,SEALS,CBODDENC,,Price List Item,11/25/24,,
