Code,Description,Tax Status,Contractor Supplied,Quantity,Unit,Unit Price,Total,Request third-party pricing
CLHSHTL+,Shorts - Ladies' - High grade,Taxable,Yes,1,EA,54,54,
CLHSHTL-,Shorts - Ladies' - Standard grade,Taxable,Yes,1,EA,15,15,
CLHSHTM,Shorts - Men's,Taxable,Yes,1,EA,26,26,
CLHSHTM+,Shorts - Men's - High grade,Taxable,Yes,1,EA,55,55,
CLHSHTM-,Shorts - Men's - Standard grade,Taxable,Yes,1,EA,13,13,
CLHSKRTK,Skirt - Children's/kid's,Taxable,Yes,1,EA,16,16,
CLHSKRTK+,Skirt - Children's/kid's - High grade,Taxable,Yes,1,EA,32,32,
CLHSKRTK-,Skirt - Children's/kid's - Standard grade,Taxable,Yes,1,EA,8,8,
CLHSKRTL,Skirt - Ladies',Taxable,Yes,1,EA,33,33,
CLHSKRTL+,Skirt - Ladies' - High grade,Taxable,Yes,1,EA,60,60,
CLHSKRTL-,Skirt - Ladies' - Standard grade,Taxable,Yes,1,EA,12,12,
CLHSLPK,Sleepwear / Pajamas - Children's/kid's,Taxable,Yes,1,EA,16,16,
CLHSLPK+,Sleepwear / Pajamas - Children's/kid's - High grade,Taxable,Yes,1,EA,28,28,
CLHSLPK-,Sleepwear / Pajamas - Children's/kid's - Standard grade,Taxable,Yes,1,EA,10,10,
CLHSLPL,Sleepwear / Pajamas - Ladies',Taxable,Yes,1,EA,20,20,
CLHSLPL+,Sleepwear / Pajamas - Ladies' - High grade,Taxable,Yes,1,EA,49,49,
CLHSLPL-,Sleepwear / Pajamas - Ladies' - Standard grade,Taxable,Yes,1,EA,13,13,
CLHSLPM,Sleepwear / Pajamas - Men's,Taxable,Yes,1,EA,17,17,
CLHSLPM+,Sleepwear / Pajamas - Men's - High grade,Taxable,Yes,1,EA,33,33,
CLHSLPM-,Sleepwear / Pajamas - Men's - Standard grade,Taxable,Yes,1,EA,10,10,
CLHSNGL,Sunglasses,Taxable,Yes,1,EA,46,46,
CLHSNGL+,Sunglasses - High grade,Taxable,Yes,1,EA,120,120,
CLHSNGL++,Sunglasses - Premium grade,Taxable,Yes,1,EA,180,180,
CLHSNGL+++,Sunglasses - Deluxe grade,Taxable,Yes,1,EA,270,270,
CLHSNGL-,Sunglasses - Standard grade,Taxable,Yes,1,EA,10,10,
CLHSOCKK,Socks - 6 pair - Children's/kid's,Taxable,Yes,1,EA,10,10,
CLHSOCKK+,Socks - 6 pair - Children's/kid's - High grade,Taxable,Yes,1,EA,15,15,
CLHSOCKK-,Socks - 6 pair - Children's/kid's - Standard grade,Taxable,Yes,1,EA,6,6,
CLHSOCKL,Socks - 6 pair - Ladies',Taxable,Yes,1,EA,11,11,
CLHSOCKL+,Socks - 6 pair - Ladies' - High grade,Taxable,Yes,1,EA,19,19,
CLHSOCKL-,Socks - 6 pair - Ladies' - Standard grade,Taxable,Yes,1,EA,6,6,
CLHSOCKM,Socks - 6 pair - Men's,Taxable,Yes,1,EA,13,13,
CLHSOCKM+,Socks - 6 pair - Men's - High grade,Taxable,Yes,1,EA,22,22,
CLHSOCKM-,Socks - 6 pair - Men's - Standard grade,Taxable,Yes,1,EA,9,9,
CLHSSWL,"Scarf, shawl & wrap - Ladies'",Taxable,Yes,1,EA,19,19,
CLHSSWL+,"Scarf, shawl & wrap - Ladies' - High grade",Taxable,Yes,1,EA,51,51,
CLHSSWL-,"Scarf, shawl & wrap - Ladies' - Standard grade",Taxable,Yes,1,EA,8,8,
CLHSTCC,Shirt - Children's/kid's - Casual,Taxable,Yes,1,EA,14,14,
CLHSTCC+,Shirt - Children's/kid's - Casual - High grade,Taxable,Yes,1,EA,28,28,
CLHSTCC-,Shirt - Children's/kid's - Casual - Standard grade,Taxable,Yes,1,EA,6,6,
CLHSTCD,Shirt / Blouse - Children's/kid's - Dress,Taxable,Yes,1,EA,24,24,
CLHSTCD+,Shirt / Blouse - Children's/kid's - Dress - High grade,Taxable,Yes,1,EA,38,38,
CLHSTCD-,Shirt / Blouse - Children's/kid's - Dress - Standard grade,Taxable,Yes,1,EA,11,11,
CLHSTCJ,Shirt - Children's/kid's - Jersey,Taxable,Yes,1,EA,50,50,
CLHSTCJ+,Shirt - Children's/kid's - Jersey - High grade,Taxable,Yes,1,EA,75,75,
CLHSTCJ-,Shirt - Children's/kid's - Jersey - Standard grade,Taxable,Yes,1,EA,35,35,
CLHSTKB,Kidswear - Kids button down shirt,Taxable,Yes,1,EA,20,20,
CLHSTKB+,Kidswear - Kids button down shirt - High grade,Taxable,Yes,1,EA,40,40,
CLHSTKB-,Kidswear - Kids button down shirt - Standard grade,Taxable,Yes,1,EA,10,10,
CLHSTKH,Kidswear - Kids henley,Taxable,Yes,1,EA,20,20,
CLHSTKH+,Kidswear - Kids henley - High grade,Taxable,Yes,1,EA,35,35,
CLHSTKH-,Kidswear - Kids henley - Standard grade,Taxable,Yes,1,EA,10,10,
CLHSTKN,Kidswear - Kids tank top,Taxable,Yes,1,EA,10,10,
CLHSTKN+,Kidswear - Kids tank top - High grade,Taxable,Yes,1,EA,20,20,
CLHSTKN-,Kidswear - Kids tank top - Standard grade,Taxable,Yes,1,EA,5,5,
CLHSTKP,Kidswear - Kids polo,Taxable,Yes,1,EA,30,30,
CLHSTKP+,Kidswear - Kids polo - High grade,Taxable,Yes,1,EA,50,50,
CLHSTKP-,Kidswear - Kids polo - Standard grade,Taxable,Yes,1,EA,15,15,
CLHSTKT,Kidswear - Kids tee shirt,Taxable,Yes,1,EA,10,10,
CLHSTKT+,Kidswear - Kids tee shirt - High grade,Taxable,Yes,1,EA,15,15,
CLHSTKT-,Kidswear - Kids tee shirt - Standard grade,Taxable,Yes,1,EA,6,6,
CLHSTLB,Shirt / Blouse - Ladies' - Dress,Taxable,Yes,1,EA,29,29,
CLHSTLB+,Shirt / Blouse - Ladies' - Dress - High grade,Taxable,Yes,1,EA,59,59,
CLHSTLB++,Shirt / Blouse - Ladies' - Dress - Premium grade,Taxable,Yes,1,EA,117,117,
CLHSTLB-,Shirt / Blouse - Ladies' - Dress - Standard grade,Taxable,Yes,1,EA,16,16,
CLHSTLC,Shirt - Ladies' - Casual,Taxable,Yes,1,EA,24,24,
CLHSTLC+,Shirt - Ladies' - Casual - High grade,Taxable,Yes,1,EA,45,45,
CLHSTLC-,Shirt - Ladies' - Casual - Standard grade,Taxable,Yes,1,EA,11,11,
CLHSTLH,Ladieswear - Ladies henley,Taxable,Yes,1,EA,25,25,
CLHSTLH+,Ladieswear - Ladies henley - High grade,Taxable,Yes,1,EA,55,55,
CLHSTLH-,Ladieswear - Ladies henley - Standard grade,Taxable,Yes,1,EA,15,15,
CLHSTLJ,Shirt - Ladies' - Jersey,Taxable,Yes,1,EA,80,80,
CLHSTLJ+,Shirt - Ladies' - Jersey - High grade,Taxable,Yes,1,EA,110,110,
CLHSTLJ-,Shirt - Ladies' - Jersey - Standard grade,Taxable,Yes,1,EA,55,55,
CLHSTLN,Ladieswear - Ladies tank top,Taxable,Yes,1,EA,12,12,
CLHSTLN+,Ladieswear - Ladies tank top - High grade,Taxable,Yes,1,EA,20,20,
CLHSTLN-,Ladieswear - Ladies tank top - Standard grade,Taxable,Yes,1,EA,6,6,
CLHSTLP,Ladieswear - Ladies polo,Taxable,Yes,1,EA,25,25,
CLHSTLP+,Ladieswear - Ladies polo - High grade,Taxable,Yes,1,EA,45,45,
CLHSTLP-,Ladieswear - Ladies polo - Standard grade,Taxable,Yes,1,EA,15,15,
CLHSTLT,Ladieswear - Ladies tee shirt,Taxable,Yes,1,EA,20,20,
CLHSTLT+,Ladieswear - Ladies tee shirt - High grade,Taxable,Yes,1,EA,30,30,
CLHSTLT-,Ladieswear - Ladies tee shirt - Standard grade,Taxable,Yes,1,EA,10,10,
CLHSTLU,Ladieswear - Ladies button down shirt,Taxable,Yes,1,EA,45,45,
CLHSTLU+,Ladieswear - Ladies button down shirt - High grade,Taxable,Yes,1,EA,75,75,
CLHSTLU-,Ladieswear - Ladies button down shirt - Standard grade,Taxable,Yes,1,EA,20,20,
CLHSTMB,Menswear - Mens button down shirt,Taxable,Yes,1,EA,45,45,
CLHSTMB+,Menswear - Mens button down shirt - High grade,Taxable,Yes,1,EA,75,75,
CLHSTMB-,Menswear - Mens button down shirt - Standard grade,Taxable,Yes,1,EA,20,20,
CLHSTMC,Shirt - Men's - Casual,Taxable,Yes,1,EA,24,24,
CLHSTMC+,Shirt - Men's - Casual - High grade,Taxable,Yes,1,EA,42,42,
CLHSTMC-,Shirt - Men's - Casual - Standard grade,Taxable,Yes,1,EA,11,11,
CLHSTMD,Shirt - Men's - Dress,Taxable,Yes,1,EA,38,38,
CLHSTMD+,Shirt - Men's - Dress - High grade,Taxable,Yes,1,EA,65,65,
CLHSTMD-,Shirt - Men's - Dress - Standard grade,Taxable,Yes,1,EA,22,22,
CLHSTMH,Menswear - Mens henley,Taxable,Yes,1,EA,25,25,
CLHSTMH+,Menswear - Mens henley - High grade,Taxable,Yes,1,EA,60,60,
CLHSTMH-,Menswear - Mens henley - Standard grade,Taxable,Yes,1,EA,12,12,
CLHSTMJ,Shirt - Men's - Jersey,Taxable,Yes,1,EA,100,100,
CLHSTMJ+,Shirt - Men's - Jersey - High grade,Taxable,Yes,1,EA,150,150,
CLHSTMJ-,Shirt - Men's - Jersey - Standard grade,Taxable,Yes,1,EA,65,65,
CLHSTMN,Menswear - Mens tank top,Taxable,Yes,1,EA,20,20,
CLHSTMN+,Menswear - Mens tank top - High grade,Taxable,Yes,1,EA,40,40,
CLHSTMN-,Menswear - Mens tank top - Standard grade,Taxable,Yes,1,EA,10,10,
CLHSTMP,Menswear - Mens polo,Taxable,Yes,1,EA,35,35,
CLHSTMP+,Menswear - Mens polo - High grade,Taxable,Yes,1,EA,50,50,
CLHSTMP-,Menswear - Mens polo - Standard grade,Taxable,Yes,1,EA,20,20,
CLHSTMT,Menswear - Mens tee shirt,Taxable,Yes,1,EA,20,20,
CLHSTMT+,Menswear - Mens tee shirt - High grade,Taxable,Yes,1,EA,30,30,
CLHSTMT-,Menswear - Mens tee shirt - Standard grade,Taxable,Yes,1,EA,10,10,
CLHSUITM,Dress suit / Tuxedo - Men's,Taxable,Yes,1,EA,315,315,
CLHSUITM+,Dress suit / Tuxedo - Men's - High grade,Taxable,Yes,1,EA,525,525,
CLHSUITM-,Dress suit / Tuxedo - Men's - Standard grade,Taxable,Yes,1,EA,100,100,
CLHSUTL,Dress suit - Ladies',Taxable,Yes,1,EA,137,137,
CLHSUTL+,Dress suit - Ladies' - High grade,Taxable,Yes,1,EA,287,287,
CLHSUTL++,Dress suit - Ladies' - Premium grade,Taxable,Yes,1,EA,550,550,
CLHSUTL-,Dress suit - Ladies' - Standard grade,Taxable,Yes,1,EA,39,39,
CLHSWMK,Swimwear / Bathing suit - Children's/kid's,Taxable,Yes,1,EA,25,25,
CLHSWMK+,Swimwear / Bathing suit - Children's/kid's - High grade,Taxable,Yes,1,EA,42,42,
CLHSWMK-,Swimwear / Bathing suit - Children's/kid's - Std grade,Taxable,Yes,1,EA,10,10,
CLHSWML,Swimwear / Bathing suit / Bikini - Ladies',Taxable,Yes,1,EA,39,39,
CLHSWML+,Swimwear / Bathing suit / Bikini - Ladies' - High grade,Taxable,Yes,1,EA,77,77,
CLHSWML-,Swimwear / Bathing suit / Bikini - Ladies' - Std grade,Taxable,Yes,1,EA,15,15,
CLHSWMM,Swimwear / Bathing suit - Men's,Taxable,Yes,1,EA,38,38,
CLHSWMM+,Swimwear / Bathing suit - Men's - High grade,Taxable,Yes,1,EA,63,63,
CLHSWMM-,Swimwear / Bathing suit - Men's - Standard grade,Taxable,Yes,1,EA,14,14,
CLHSWRK,Sweater - Children's/kid's,Taxable,Yes,1,EA,22,22,
CLHSWRK+,Sweater - Children's/kid's - High grade,Taxable,Yes,1,EA,42,42,
CLHSWRK-,Sweater - Children's/kid's - Standard grade,Taxable,Yes,1,EA,12,12,
CLHSWRL,Sweater - Ladies',Taxable,Yes,1,EA,35,35,
CLHSWRL+,Sweater - Ladies' - High grade,Taxable,Yes,1,EA,60,60,
CLHSWRL-,Sweater - Ladies' - Standard grade,Taxable,Yes,1,EA,20,20,
CLHSWRM,Sweater - Men's,Taxable,Yes,1,EA,45,45,
CLHSWRM+,Sweater - Men's - High grade,Taxable,Yes,1,EA,75,75,
CLHSWRM++,Sweater - Men's - Premium grade,Taxable,Yes,1,EA,175,175,
CLHSWRM-,Sweater - Men's - Standard grade,Taxable,Yes,1,EA,20,20,
CLHSWTK,Sweatshirt - Children's/kid's,Taxable,Yes,1,EA,28,28,
CLHSWTK+,Sweatshirt - Children's/kid's - High grade,Taxable,Yes,1,EA,44,44,
CLHSWTK-,Sweatshirt - Children's/kid's - Standard grade,Taxable,Yes,1,EA,15,15,
CLHSWTL,Sweatshirt - Ladies',Taxable,Yes,1,EA,46,46,
CLHSWTL+,Sweatshirt - Ladies' - High grade,Taxable,Yes,1,EA,83,83,
CLHSWTL-,Sweatshirt - Ladies' - Standard grade,Taxable,Yes,1,EA,23,23,
CLHSWTM,Sweatshirt - Men's,Taxable,Yes,1,EA,51,51,
CLHSWTM+,Sweatshirt - Men's - High grade,Taxable,Yes,1,EA,85,85,
CLHSWTM-,Sweatshirt - Men's - Standard grade,Taxable,Yes,1,EA,26,26,
CLHSWTPK,Sweatpants - Children's/kid's,Taxable,Yes,1,EA,15,15,
CLHSWTPK+,Sweatpants - Children's/kid's - High grade,Taxable,Yes,1,EA,25,25,
CLHSWTPK-,Sweatpants - Children's/kid's - Standard grade,Taxable,Yes,1,EA,8,8,
CLHTIEM,Tie / Necktie - Men's,Taxable,Yes,1,EA,25,25,
CLHTIEM+,Tie / Necktie - Men's - High grade,Taxable,Yes,1,EA,45,45,
CLHTIEM-,Tie / Necktie - Men's - Standard grade,Taxable,Yes,1,EA,11,11,
CLHUDK,Underwear - Children's/kid's,Taxable,Yes,1,EA,10,10,
CLHUDK+,Underwear - Children's/kid's - High grade,Taxable,Yes,1,EA,16,16,
CLHUDK-,Underwear - Children's/kid's - Standard grade,Taxable,Yes,1,EA,8,8,
CLHUDKW,Thermals - Children's/kid's,Taxable,Yes,1,EA,27,27,
CLHUDKW+,Thermals - Children's/kid's - High grade,Taxable,Yes,1,EA,45,45,
CLHUDKW-,Thermals - Children's/kid's - Standard grade,Taxable,Yes,1,EA,14,14,
CLHUDM,Underwear / Boxers - Men's,Taxable,Yes,1,EA,21,21,
CLHUDM+,Underwear / Boxers - Men's - High grade,Taxable,Yes,1,EA,40,40,
CLHUDM-,Underwear / Boxers - Men's - Standard grade,Taxable,Yes,1,EA,12,12,
CLHUDMT,Thermals - Men's,Taxable,Yes,1,EA,33,33,
CLHUDMT+,Thermals - Men's - High grade,Taxable,Yes,1,EA,60,60,
CLHUDMT-,Thermals - Men's - Standard grade,Taxable,Yes,1,EA,16,16,
CLHUNDBL,Intimates - Bra - Ladies',Taxable,Yes,1,EA,23,23,
CLHUNDBL+,Intimates - Bra - Ladies' - High grade,Taxable,Yes,1,EA,40,40,
CLHUNDBL-,Intimates - Bra - Ladies' - Standard grade,Taxable,Yes,1,EA,12,12,
CLHUNDCL,Intimates - Camisole / Cami / Tank - Ladies',Taxable,Yes,1,EA,14,14,
CLHUNDCL+,Intimates - Camisole / Cami / Tank - Ladies' - High grade,Taxable,Yes,1,EA,33,33,
CLHUNDCL-,Intimates - Camisole / Cami / Tank - Ladies' - Std grade,Taxable,Yes,1,EA,9,9,
CLHUNDEL,Intimates - Enhancers / Shapers - Ladies',Taxable,Yes,1,EA,25,25,
CLHUNDEL+,Intimates - Enhancers / Shapers - Ladies' - High grade,Taxable,Yes,1,EA,46,46,
CLHUNDEL-,Intimates - Enhancers / Shapers - Ladies' - Std grade,Taxable,Yes,1,EA,12,12,
CLHUNDLL,Intimates - Lingerie / Teddy - Ladies',Taxable,Yes,1,EA,32,32,
CLHUNDLL+,Intimates - Lingerie / Teddy - Ladies' - High grade,Taxable,Yes,1,EA,56,56,
CLHUNDLL-,Intimates - Lingerie / Teddy - Ladies' - Standard grade,Taxable,Yes,1,EA,20,20,
CLHUNDPL,Intimates - Briefs / Panties - Ladies',Taxable,Yes,1,EA,10,10,
CLHUNDPL+,Intimates - Briefs / Panties - Ladies' - High grade,Taxable,Yes,1,EA,25,25,
CLHUNDPL-,Intimates - Briefs / Panties - Ladies' - Standard grade,Taxable,Yes,1,EA,7,7,
CLHUNDSL,Intimates - Slip - Ladies',Taxable,Yes,1,EA,25,25,
CLHUNDSL+,Intimates - Slip - Ladies' - High grade,Taxable,Yes,1,EA,41,41,
CLHUNDSL-,Intimates - Slip - Ladies' - Standard grade,Taxable,Yes,1,EA,11,11,
CLHUNDTL,Intimates - Leggings / Tights - Ladies',Taxable,Yes,1,EA,15,15,
CLHUNDTL+,Intimates - Leggings / Tights - Ladies' - High grade,Taxable,Yes,1,EA,25,25,
CLHUNDTL-,Intimates - Leggings / Tights - Ladies' - Standard grade,Taxable,Yes,1,EA,7,7,
CLHUNDUL,Intimates - Thermals / Long underwear - Ladies',Taxable,Yes,1,EA,42,42,
CLHUNDUL+,Intimates - Thermals / Long underwear - Ladies' - High grd,Taxable,Yes,1,EA,66,66,
CLHUNDUL-,Intimates - Thermals / Long underwear - Ladies' - Std grd,Taxable,Yes,1,EA,15,15,
CLHVESTL,Vest - Ladies',Taxable,Yes,1,EA,75,75,
CLHVESTL+,Vest - Ladies' - High grade,Taxable,Yes,1,EA,140,140,
CLHVESTL-,Vest - Ladies' - Standard grade,Taxable,Yes,1,EA,25,25,
CLHVESTM,Vest - Men's,Taxable,Yes,1,EA,60,60,
CLHVESTM+,Vest - Men's - High grade,Taxable,Yes,1,EA,140,140,
CLHVESTM-,Vest - Men's - Standard grade,Taxable,Yes,1,EA,27,27,
CLNACID,Muriatic acid,Taxable,Yes,0.5003427,GL,11.672,5.84,
CLNCHEM,General purpose cleaning chemical,Taxable,Yes,42.79786189,GL,16.071,687.80*,
CLNCHEMC,Corrosion control - demoisturant (for electronics),Taxable,Yes,0.98229436,GL,110,108.05*,
CLNCHEME,Cleaner/degreaser - electronic safe,Taxable,Yes,3.481869416,GL,22.88,79.67*,
CLNDODRCRY,"Solid odor counteractant - crystal, solid block, or gel",Taxable,Yes,1.000456413,DA,10.955,10.96,
CLNDODRMEM,Odor counteractant membrane - 10k CF rating,Taxable,Yes,0.111055803,EA,58.259,6.47*,
CLNDODRMEMC,Odor counteractant cartridge - 20k CF rating,Taxable,Yes,0.111128042,EA,91.876,10.21*,
CLNDODRSP,Liquid spray odor counteractant - concentrated,Taxable,Yes,0.000179211,GL,55.8,0.01*,
CLNDRY,Dry cleaning,Taxable,Yes,6.894679696,PL,0.921,6.35,
CLNDRY,Dry cleaning,Taxable,Yes,1.54158215,PL,0.986,1.52,
CLNDRY,Dry cleaning,Taxable,Yes,1.823647295,PL,0.998,1.82,
CLNDRY,Dry cleaning,Taxable,Yes,1.998087954,PL,1.046,2.09,
CLNDRY,Dry cleaning,Taxable,Yes,1.053097345,PL,1.13,1.19,
CLNDRY,Dry cleaning,Taxable,Yes,5.373250389,PL,1.286,6.91,
CLNDS,"Dish soap - liquid, quart container",Taxable,Yes,1.417163651,QT,9.893,14.02*,
CLNDWS,"Dishwasher soap - powder, 64 oz box",Taxable,Yes,3.262857556,BX,11.872,38.74*,
CLNFCC,Carpet cleaning chemical,Taxable,Yes,1.121208216,GL,22.73,25.49*,
CLNFCCST,Carpet pre-treating solution for stain removal,Taxable,Yes,0.497376163,GL,33.562,16.69*,
CLNGL,Glass cleaner,Taxable,Yes,1.010235652,GL,13.952,14.09,
CLNLD,"Laundry detergent - powder, 110 oz box",Taxable,Yes,0.661062597,BX,24.506,16.20*,
CLNOIL,Lemon oil,Taxable,Yes,4.522213882,GL,32.025,144.82*,
CLNOV,Oven cleaning solution,Taxable,Yes,2.964940001,GL,23.417,69.43*,
CLNSB,Silica sand - 100# bag,Taxable,Yes,3.403688525,BG,14.64,49.83*,
CLNSBICE,Dry ice (solid CO2) pellets - per pound,Taxable,Yes,3.522222222,LB,1.8,6.34,
CLNSODA,Sodium bicarbonate (baking soda) 50# bag,Taxable,Yes,0.06461163,BG,49.991,3.23*,
CLNWDRSTR,"Wood restorer, gallon container",Taxable,Yes,4.356500556,GL,45.797,199.51*,
CMPALLOW,Appearance allowance - CMP - Enter price,Taxable,Yes,1,EA,0,0,
CMPBAPNT,Network bridge / Access point,Taxable,Yes,1,EA,142,142,
CMPBAPNT+,Network bridge / Access point - High grade,Taxable,Yes,1,EA,440,440,
CMPBAPNT-,Network bridge / Access point - Standard grade,Taxable,Yes,1,EA,50,50,
CMPBDDP,Blu-ray duplicator,Taxable,Yes,1,EA,1100,"1,100.00",
CMPBDDP+,Blu-ray duplicator - High grade,Taxable,Yes,1,EA,2300,"2,300.00",
CMPBDDP-,Blu-ray duplicator - Standard grade,Taxable,Yes,1,EA,500,500,
CMPBRAY,Blu-ray drive,Taxable,Yes,1,EA,90,90,
CMPBRAY+,Blu-ray drive - High grade,Taxable,Yes,1,EA,159,159,
CMPBRAY-,Blu-ray drive - Standard grade,Taxable,Yes,1,EA,50,50,
CMPCACE,Ethernet Cable - 6 ft,Taxable,Yes,1,EA,12.23,12.23,
CMPCACE+,Ethernet Cable - 10 ft - High grade,Taxable,Yes,1,EA,24.5,24.5,
CMPCACE++,Ethernet Cable - 25 ft - Premium grade,Taxable,Yes,1,EA,64,64,
CMPCACE+++,Ethernet Cable - 50 ft - Deluxe grade,Taxable,Yes,1,EA,100,100,
CMPCACE-,Ethernet Cable - 3 ft - Standard grade,Taxable,Yes,1,EA,7,7,
CMPCASE,Computer case / Tower,Taxable,Yes,1,EA,75,75,
CMPCASE+,Computer case / Tower - High grade,Taxable,Yes,1,EA,160,160,
CMPCASE-,Computer case / Tower - Standard grade,Taxable,Yes,1,EA,40,40,
CMPCMP,Computers & accessories - Enter price,Taxable,Yes,1,EA,0,0,
CMPCMW,Camera - Web,Taxable,Yes,1,EA,40,40,
CMPCMW+,Camera - Web - High grade,Taxable,Yes,1,EA,120,120,
CMPCMW-,Camera - Web - Standard grade,Taxable,Yes,1,EA,20,20,
CMPCOOL,Case fan,Taxable,Yes,1,EA,9,9,
CMPCOOL+,Case fan - High grade,Taxable,Yes,1,EA,19,19,
CMPCOOL++,Case fan - Premium grade,Taxable,Yes,1,EA,30,30,
CMPCOOL-,Case fan - Standard grade,Taxable,Yes,1,EA,4,4,
CMPDBRD,External Blu-ray drive,Taxable,Yes,1,EA,123,123,
CMPDBRD+,External Blu-ray drive - High grade,Taxable,Yes,1,EA,250,250,
CMPDBRD-,External Blu-ray drive - Standard grade,Taxable,Yes,1,EA,70,70,
CMPDKCM,Home / Desktop computer with monitor,Taxable,Yes,1,EA,877,877,
CMPDKCM+,Home / Desktop computer with monitor - High grade,Taxable,Yes,1,EA,1400,"1,400.00",
CMPDKCM++,Home / Desktop computer with monitor - Premium grade,Taxable,Yes,1,EA,2100,"2,100.00",
CMPDKCM-,Home / Desktop computer with monitor - Standard grade,Taxable,Yes,1,EA,460,460,
CMPDPDP,CD - Duplicator / Burner,Taxable,Yes,1,EA,505,505,
CMPDPDP+,CD - Duplicator / Burner - High grade,Taxable,Yes,1,EA,922,922,
CMPDPDP++,CD - Duplicator / Burner - Premium grade,Taxable,Yes,1,EA,2485,"2,485.00",
CMPDPDP-,CD - Duplicator / Burner - Standard grade,Taxable,Yes,1,EA,220,220,
CMPDPMM,Memory upgrade / RAM - Desktop,Taxable,Yes,1,EA,57,57,
CMPDPMM+,Memory upgrade / RAM - Desktop - High grade,Taxable,Yes,1,EA,92,92,
CMPDPMM++,Memory upgrade / RAM - Desktop - Premium grade,Taxable,Yes,1,EA,181,181,
CMPDPMM-,Memory upgrade / RAM - Desktop - Standard grade,Taxable,Yes,1,EA,20,20,
CMPDSKT,Home / Desktop computer,Taxable,Yes,1,EA,725,725,
CMPDSKT+,Home / Desktop computer - High grade,Taxable,Yes,1,EA,1050,"1,050.00",
CMPDSKT++,Home / Desktop computer - Premium grade,Taxable,Yes,1,EA,1500,"1,500.00",
CMPDSKT+++,Home / Desktop computer - Deluxe grade,Taxable,Yes,1,EA,2500,"2,500.00",
CMPDSKT-,Home / Desktop computer - Standard grade,Taxable,Yes,1,EA,400,400,
CMPDSMP,Mouse Pad,Taxable,Yes,1,EA,11,11,
CMPDSMP+,Mouse Pad - High grade,Taxable,Yes,1,EA,24,24,
CMPDSMP-,Mouse Pad - Standard grade,Taxable,Yes,1,EA,7.13,7.13,
CMPDSPKR,Desktop speaker - Computer,Taxable,Yes,1,EA,27,27,
CMPDSPKR+,Desktop speaker - Computer - High grade,Taxable,Yes,1,EA,75,75,
CMPDSPKR++,Desktop speaker - Computer - Premium grade,Taxable,Yes,1,EA,200,200,
CMPDSPKR-,Desktop speaker - Computer - Standard grade,Taxable,Yes,1,EA,12,12,
CMPDVDRW,DVD drive - Computer,Taxable,Yes,1,EA,40,40,
CMPDVDRW+,DVD drive - Computer - High grade,Taxable,Yes,1,EA,57,57,
CMPDVDRW-,DVD drive - Computer - Standard grade,Taxable,Yes,1,EA,20,20,
CMPFLPDR,Floppy drive - Computer,Taxable,Yes,1,EA,15,15,
CMPFLPDR+,Floppy drive - Computer - High grade,Taxable,Yes,1,EA,30,30,
CMPFLS10,Flash/Jump/USB drive - 10 to 16 gb,Taxable,Yes,1,EA,15,15,
CMPFLS10+,Flash/Jump/USB drive - 10 to 16 gb - High grade,Taxable,Yes,1,EA,50,50,
CMPFLS10-,Flash/Jump/USB drive - 10 to 16 gb - Standard grade,Taxable,Yes,1,EA,9,9,
CMPFLS3,Flash/Jump/USB drive - 5 gb or smaller,Taxable,Yes,1,EA,12,12,
CMPFLS3+,Flash/Jump/USB drive - 5 gb or smaller - High grade,Taxable,Yes,1,EA,25,25,
CMPFLS3-,Flash/Jump/USB drive - 5 gb or smaller - Standard grade,Taxable,Yes,1,EA,6,6,
CMPFLS6,Flash/Jump/USB drive - 6 to 9 gb,Taxable,Yes,1,EA,14,14,
CMPFLS6+,Flash/Jump/USB drive - 6 to 9 gb - High grade,Taxable,Yes,1,EA,42,42,
CMPFLS6-,Flash/Jump/USB drive - 6 to 9 gb - Standard grade,Taxable,Yes,1,EA,8,8,
CMPFLSH,Flash/Jump/USB drive - 32 gb or larger,Taxable,Yes,1,EA,32,32,
CMPFLSH+,Flash/Jump/USB drive - 32 gb or larger - High grade,Taxable,Yes,1,EA,120,120,
CMPFLSH-,Flash/Jump/USB drive - 32 gb or larger - Standard grade,Taxable,Yes,1,EA,16,16,
CMPHDDEX,Hard drive - External - Computer,Taxable,Yes,1,EA,115,115,
CMPHDDEX+,Hard drive - External - Computer - High grade,Taxable,Yes,1,EA,173,173,
CMPHDDEX++,Hard drive - External - Computer - Premium grade,Taxable,Yes,1,EA,435,435,
CMPHDDEX-,Hard drive - External - Computer - Standard grade,Taxable,Yes,1,EA,70,70,
CMPHDDIN,Hard drive - Internal - Computer,Taxable,Yes,1,EA,77,77,
CMPHDDIN+,Hard drive - Internal - Computer - High grade,Taxable,Yes,1,EA,166,166,
CMPHDDIN++,Hard drive - Internal - Computer - Premium grade,Taxable,Yes,1,EA,350,350,
CMPHDDIN-,Hard drive - Internal - Computer - Standard grade,Taxable,Yes,1,EA,60,60,
CMPHDJG,Joystick / Gamepad,Taxable,Yes,1,EA,47,47,
CMPHDJG+,Joystick / Gamepad - High grade,Taxable,Yes,1,EA,125,125,
CMPHDJG-,Joystick / Gamepad - Standard grade,Taxable,Yes,1,EA,25,25,
CMPHDSET,Headset,Taxable,Yes,1,EA,38,38,
CMPHDSET+,Headset - High grade,Taxable,Yes,1,EA,115,115,
